Round,Route,Cost,Trpf,SelfishAgentCount,TrpfAgentCount
996.0,0.0,50.0,-6.0,11.0,0.0
996.0,1.0,58.900000000000006,-5.825742574257426,1.0,43.0
996.0,2.0,53.400000000000006,-3.103719514518622,1.0,144.0
997.0,0.0,50.0,-6.0,11.0,0.0
997.0,1.0,58.900000000000006,-5.425742574257425,1.0,31.0
997.0,2.0,54.60000000000001,-4.172042495885082,1.0,156.0
998.0,0.0,50.0,-6.0,10.0,0.0
998.0,1.0,59.0,-5.025742574257426,2.0,27.0
998.0,2.0,55.1,-5.2370731707317075,1.0,160.0
999.0,0.0,50.0,-6.0,10.0,0.0
999.0,1.0,59.0,-4.893924392439244,2.0,57.0
999.0,2.0,52.1,-5.814634146341463,1.0,130.0
